"ID";"Name";"NumberOfPersons";"global_id";"Year";"Month";
"2990";"Тигран";"8";"628179338";"2017";"июнь";
"2991";"Анатолий";"8";"628179405";"2017";"июнь";
"2992";"Алихан";"7";"628179522";"2017";"июнь";
"2993";"Булат";"7";"628179652";"2017";"июнь";
"2994";"Игнат";"7";"628179740";"2017";"июнь";
"2995";"Виталий";"7";"628179799";"2017";"июнь";
"2996";"Теодор";"7";"628179923";"2017";"июнь";
"2997";"Самир";"7";"628180023";"2017";"июнь";
"2998";"Савва";"7";"628180326";"2017";"июнь";
"2999";"Эмин";"7";"628180383";"2017";"июнь";
"3000";"Марсель";"6";"628180426";"2017";"июнь";
"ID";"Name";"NumberOfPersons";"global_id";"Year";"Month";
"3901";"Александр";"288";"639895397";"2017";"июль";
"3902";"Максим";"259";"639895516";"2017";"июль";
"3903";"Артём";"244";"639900547";"2017";"июль";
"3904";"Даниил, Данила, Данил";"239";"639904420";"2017";"июль";
"3905";"Иван";"234";"639904521";"2017";"июль";
"3906";"Михаил";"230";"639904623";"2017";"июль";
"3907";"Дмитрий";"185";"639904912";"2017";"июль";
"3908";"Кирилл";"146";"639905001";"2017";"июль";
"3909";"Матвей";"135";"639905224";"2017";"июль";
"3910";"Андрей";"131";"639905480";"2017";"июль";
"3911";"Алексей";"129";"641373989";"2017";"июль";
"3912";"Егор";"127";"641373991";"2017";"июль";
"3913";"Лев";"121";"641373993";"2017";"июль";
"3914";"Никита";"120";"641373995";"2017";"июль";
"3915";"Тимофей";"116";"641373999";"2017";"июль";
"3916";"Марк";"116";"641374012";"2017";"июль";
"3917";"Илья";"112";"641374017";"2017";"июль";
"3918";"Роман";"108";"641374020";"2017";"июль";
"3919";"Фёдор";"106";"641374026";"2017";"июль";
"3920";"Владимир";"97";"641374029";"2017";"июль";
"3921";"Павел";"94";"641374042";"2017";"июль";
"3922";"Константин";"83";"641374044";"2017";"июль";
"3923";"Ярослав";"82";"641374045";"2017";"июль";
"3924";"Сергей";"81";"641374047";"2017";"июль";
"3925";"Георгий";"64";"641374053";"2017";"июль";
"3926";"Николай";"63";"641374055";"2017";"июль";
"3927";"Степан";"61";"641374056";"2017";"июль";
"3928";"Владислав";"57";"641374059";"2017";"июль";
"3929";"Арсений";"57";"641374060";"2017";"июль";
"3930";"Мирон";"56";"641374063";"2017";"июль";
"3931";"Пётр";"56";"641374065";"2017";"июль";
"3932";"Денис";"51";"641374070";"2017";"июль";
"3933";"Давид";"50";"641374072";"2017";"июль";
"3934";"Тимур";"48";"641374081";"2017";"июль";
"3935";"Григорий";"46";"641374084";"2017";"июль";
"3936";"Виктор";"45";"641374086";"2017";"июль";
"3937";"Глеб";"45";"641374099";"2017";"июль";
"3938";"Артемий";"42";"641374127";"2017";"июль";
"3939";"Макар";"41";"641374130";"2017";"июль";
"3940";"Руслан";"41";"641374132";"2017";"июль";
"3941";"Семён";"41";"641374133";"2017";"июль";
"3942";"Евгений";"40";"641374137";"2017";"июль";
"3943";"Леонид";"37";"641374149";"2017";"июль";
"3944";"Юрий";"32";"641374151";"2017";"июль";
"3945";"Платон";"31";"641374154";"2017";"июль";
"3946";"Вадим";"31";"641374160";"2017";"июль";
"3947";"Богдан";"30";"641374163";"2017";"июль";
"3948";"Амир";"30";"641374164";"2017";"июль";
"3949";"Савелий";"29";"641374166";"2017";"июль";
"3950";"Олег";"29";"641374171";"2017";"июль";
"3951";"Артур";"29";"641374173";"2017";"июль";
"3952";"Даниэль";"27";"641374176";"2017";"июль";
"3953";"Елисей";"27";"641374179";"2017";"июль";
"3954";"Василий";"26";"641374183";"2017";"июль";
"3955";"Захар";"26";"641374189";"2017";"июль";
"3956";"Тихон";"25";"645553363";"2017";"июль";
"3957";"Умар";"24";"645553364";"2017";"июль";
"3958";"Святослав";"23";"645553365";"2017";"июль";
"3959";"Демид";"22";"645553366";"2017";"июль";
"3960";"Филипп";"21";"645553367";"2017";"июль";
"3961";"Игорь";"21";"645553368";"2017";"июль";
"3962";"Антон";"20";"645553369";"2017";"июль";
"3963";"Борис";"18";"645553370";"2017";"июль";
"3964";"Мухаммад";"18";"645553371";"2017";"июль";
"3965";"Роберт";"18";"645553372";"2017";"июль";
"3966";"Савва";"17";"645553373";"2017";"июль";
"3967";"Али";"16";"645553374";"2017";"июль";
"3968";"Мирослав";"16";"645553375";"2017";"июль";
"3969";"Герман";"16";"645553376";"2017";"июль";
"3970";"Вячеслав";"16";"645553377";"2017";"июль";
"3971";"Всеволод";"15";"645553378";"2017";"июль";
"3972";"Эмиль";"14";"645553379";"2017";"июль";
"3973";"Лука";"13";"645553380";"2017";"июль";
"3974";"Марат";"13";"645553381";"2017";"июль";
"3975";"Гордей";"13";"645553382";"2017";"июль";
"3976";"Эмин";"12";"645553383";"2017";"июль";
"3977";"Юсуф";"12";"645553384";"2017";"июль";
"3978";"Родион";"11";"645553385";"2017";"июль";
"3979";"Ян";"11";"645553386";"2017";"июль";
"3980";"Леон";"11";"645553387";"2017";"июль";
"3981";"Исмаил";"11";"645553388";"2017";"июль";
"3982";"Алинур";"10";"645553389";"2017";"июль";
"3983";"Дамир";"10";"645553390";"2017";"июль";
"3984";"Адам";"9";"645553391";"2017";"июль";
"3985";"Демьян";"9";"645553392";"2017";"июль";
"3986";"Ибрагим";"9";"645553393";"2017";"июль";
"3987";"Тигран";"9";"645553394";"2017";"июль";
"3988";"Алихан";"9";"645553395";"2017";"июль";
"3989";"Назар";"8";"645553396";"2017";"июль";
"3990";"Рамазан";"8";"645553397";"2017";"июль";
"3991";"Ислам";"8";"645553398";"2017";"июль";
"3992";"Ильяс";"8";"645553399";"2017";"июль";
"3993";"Нурислам";"8";"645553400";"2017";"июль";
"3994";"Имран";"8";"645553401";"2017";"июль";
"3995";"Станислав";"8";"645553403";"2017";"июль";
"3996";"Рамзан";"8";"645553404";"2017";"июль";
"3997";"Эмир";"8";"645553405";"2017";"июль";
"3998";"Марсель";"7";"645553406";"2017";"июль";
"3999";"Самир";"7";"645553407";"2017";"июль";
"4000";"Арсен";"7";"645553408";"2017";"июль";
"4001";"Александр";"283";"639907097";"2017";"август";
"4002";"Михаил";"255";"639907196";"2017";"август";
"4003";"Максим";"240";"639907323";"2017";"август";
"4004";"Артём";"239";"639907424";"2017";"август";
"4005";"Даниил, Данила, Данил";"212";"639908203";"2017";"август";
"4006";"Иван";"211";"639908304";"2017";"август";
"4007";"Илья";"198";"639908510";"2017";"август";
"4008";"Дмитрий";"184";"639908737";"2017";"август";
"4009";"Лев";"180";"639908954";"2017";"август";
"4010";"Матвей";"132";"639909036";"2017";"август";
"4011";"Андрей";"130";"660335272";"2017";"август";
"4012";"Кирилл";"127";"660335273";"2017";"август";
"4013";"Фёдор";"125";"660335274";"2017";"август";
"4014";"Алексей";"123";"660335275";"2017";"август";
"4015";"Марк";"121";"660335276";"2017";"август";
"4016";"Роман";"120";"660335277";"2017";"август";
"4017";"Владимир";"113";"660335278";"2017";"август";
"4018";"Ярослав";"110";"660335279";"2017";"август";
"4019";"Егор";"109";"660335280";"2017";"август";
"4020";"Никита";"107";"660335281";"2017";"август";
"4021";"Тимофей";"102";"660335282";"2017";"август";
"4022";"Константин";"90";"660335283";"2017";"август";
"4023";"Сергей";"78";"660335284";"2017";"август";
"4024";"Степан";"77";"660335285";"2017";"август";
"4025";"Павел";"76";"660335286";"2017";"август";
"4026";"Владислав";"68";"660335287";"2017";"август";
"4027";"Николай";"61";"660335288";"2017";"август";
"4028";"Тимур";"60";"660335289";"2017";"август";
"4029";"Макар";"56";"660335290";"2017";"август";
"4030";"Леонид";"56";"660335291";"2017";"август";
"4031";"Георгий";"55";"660335292";"2017";"август";
"4032";"Арсений";"53";"660335293";"2017";"август";
"4033";"Мирон";"53";"660335294";"2017";"август";
"4034";"Давид";"47";"660335295";"2017";"август";
"4035";"Платон";"45";"660335296";"2017";"август";
"4036";"Глеб";"44";"660335297";"2017";"август";
"4037";"Амир";"44";"660335298";"2017";"август";
"4038";"Денис";"43";"660335299";"2017";"август";
"4039";"Григорий";"42";"660335300";"2017";"август";
"4040";"Евгений";"41";"660335301";"2017";"август";
"4041";"Пётр";"41";"660335302";"2017";"август";
"4042";"Богдан";"38";"660335303";"2017";"август";
"4043";"Игорь";"37";"660335304";"2017";"август";
"4044";"Артемий";"34";"660335305";"2017";"август";
"4045";"Семён";"33";"660335306";"2017";"август";
"4046";"Артур";"32";"660335307";"2017";"август";
"4047";"Олег";"32";"660335308";"2017";"август";
"4048";"Демид";"30";"660335309";"2017";"август";
"4049";"Руслан";"29";"660335310";"2017";"август";
"4050";"Юрий";"28";"660335311";"2017";"август";
"4051";"Умар";"26";"660335312";"2017";"август";
"4052";"Антон";"26";"660335313";"2017";"август";
"4053";"Захар";"25";"660335314";"2017";"август";
"4054";"Даниэль";"25";"660335315";"2017";"август";
"4055";"Елисей";"24";"660335316";"2017";"август";
"4056";"Адам";"23";"660335317";"2017";"август";
"4057";"Василий";"23";"660335318";"2017";"август";
"4058";"Али";"22";"660335319";"2017";"август";
"4059";"Виктор";"22";"660335320";"2017";"август";
"4060";"Мухаммад, Мухаммед";"22";"660335321";"2017";"август";
"4061";"Вячеслав";"21";"660335322";"2017";"август";
"4062";"Вадим";"20";"660335323";"2017";"август";
"4063";"Святослав";"20";"660335324";"2017";"август";
"4064";"Лука";"19";"660335325";"2017";"август";
"4065";"Савва";"19";"660335326";"2017";"август";
"4066";"Савелий";"18";"660335327";"2017";"август";
"4067";"Роберт";"18";"660335328";"2017";"август";
"4068";"Родион";"17";"660335329";"2017";"август";
"4069";"Мирослав";"17";"660335330";"2017";"август";
"4070";"Филипп";"17";"660335331";"2017";"август";
"4071";"Тихон";"15";"660335332";"2017";"август";
"4072";"Борис";"15";"660335333";"2017";"август";
"4073";"Герман";"14";"660335334";"2017";"август";
"4074";"Всеволод";"13";"660335335";"2017";"август";
"4075";"Станислав";"13";"660335336";"2017";"август";
"4076";"Дамир";"13";"660335337";"2017";"август";
"4077";"Серафим";"11";"660335338";"2017";"август";
"4078";"Гордей";"11";"660335339";"2017";"август";
"4079";"Анатолий";"11";"660335340";"2017";"август";
"4080";"Алинур";"10";"660335341";"2017";"август";
"4081";"Эмин";"10";"660335342";"2017";"август";
"4082";"Ибрагим";"10";"660335343";"2017";"август";
"4083";"Аслан";"9";"660335344";"2017";"август";
"4084";"Расул";"9";"660335345";"2017";"август";
"4085";"Альберт";"9";"660335346";"2017";"август";
"4086";"Эмир";"8";"660335347";"2017";"август";
"4087";"Яромир";"8";"660335348";"2017";"август";
"4088";"Марат";"8";"660335349";"2017";"август";
"4089";"Валерий";"8";"660335350";"2017";"август";
"4090";"Феликс";"8";"660335351";"2017";"август";
"4091";"Мартин";"8";"660335353";"2017";"август";
"4092";"Юсуф";"8";"660335354";"2017";"август";
"4093";"Леон";"8";"660335355";"2017";"август";
"4094";"Ян";"8";"660335356";"2017";"август";
"4095";"Демьян";"7";"660335357";"2017";"август";
"4096";"Магомед";"7";"660335358";"2017";"август";
"4097";"Стефан";"7";"660335359";"2017";"август";
"4098";"Алихан";"7";"660335360";"2017";"август";
"4099";"Данис";"7";"660335361";"2017";"август";
"4100";"Марсель";"7";"660335362";"2017";"август";
"4101";"Александр";"269";"724932480";"2017";"сентябрь";
"4102";"Михаил";"232";"724932484";"2017";"сентябрь";
"4103";"Максим";"210";"724932485";"2017";"сентябрь";
"4104";"Артём";"190";"724932486";"2017";"сентябрь";
"4105";"Даниил, Данила, Данил";"171";"724932487";"2017";"сентябрь";
"4106";"Иван";"156";"724932494";"2017";"сентябрь";
"4107";"Дмитрий";"141";"724932495";"2017";"сентябрь";
"4108";"Андрей";"123";"724932499";"2017";"сентябрь";
"4109";"Никита";"121";"724932501";"2017";"сентябрь";
"4110";"Матвей";"112";"724932502";"2017";"сентябрь";
"4111";"Лев";"111";"829395808";"2017";"сентябрь";
"4112";"Кирилл";"110";"829399832";"2017";"сентябрь";
"4113";"Владимир";"108";"829400643";"2017";"сентябрь";
"4114";"Тимофей";"104";"829401333";"2017";"сентябрь";
"4115";"Роман";"103";"829403527";"2017";"сентябрь";
"4116";"Марк";"100";"829461700";"2017";"сентябрь";
"4117";"Егор";"98";"829463231";"2017";"сентябрь";
"4118";"Илья";"96";"829464834";"2017";"сентябрь";
"4119";"Алексей";"94";"829466357";"2017";"сентябрь";
"4120";"Фёдор";"91";"829467953";"2017";"сентябрь";
"4121";"Сергей";"78";"829474083";"2017";"сентябрь";
"4122";"Ярослав";"76";"829967487";"2017";"сентябрь";
"4123";"Константин";"62";"829967488";"2017";"сентябрь";
"4124";"Мирон";"61";"829967489";"2017";"сентябрь";
"4125";"Владислав";"61";"829967681";"2017";"сентябрь";
